text,label
BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,0
Do Ì_ all wan 2 meet up n combine all the parts? How's da rest of da project going?,0
Remember to ask alex about his pizza,0
何必拿青春赌明天，现在就买黄龙湾！一万年太久，我只在乎现在！86㎡两房，106㎡三房最高优惠29999元询2600888【金品黄龙湾】,1
Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,0
回复任意数字，仅需6积分/M值，即可兑换500元的大润发购物券抽奖，共10个中奖名额！未中奖用户也可得佐藤家日本料理50元抵用券1张！您可登录http://tuan.12580777.com 查看详情！【12580商户联盟】,1
Beerage?,0
【去哪儿网】您预订的12月31日入住，厦门海港英迪格酒店英迪格海景房(无早/宽带免费)(大/双床)1间，已提交成功，确认有房，请尽量在30分钟内支付。订单号s3kk141226115630529。为保障您的资金安全，请确保只使用网上支付。住客：010-89678398,0
"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",0
移动彩秀一按到底闯关题：【小满】小满是夏季的第几个节气？A、2；B、3。回字母答题即有机会得10元话费。信息费0.1元/条,1
首付19万起，不限购，水岸华宅，拥79-115平阳光薄板，社区班车接驳地铁！70年大产权！近期珍稀房源推出抢购热线4000852886,1
"Vikky, come around  &lt;TIME&gt; ..",0
余额,0
预受理用户： 请在收到通知7日内，买卖房产的夫妻双方，持预受理的收据及办理房产过户的相关材料，来我中心一楼大厅取号办理。咨询电话83575040,1
【大智慧】沪深A股t＋0。涨与跌双向都可以交易，随时买入卖出，出入金5分钟到账。详情登入www.gw6666.com,1
尊敬的客户：您好！6月17-20日，我行独家销售中国进出口银行2年期固定利率附息债券（14进出37，票面利率4.45％）和1年期贴现债券（14进出38，发行价格96.03元/百元面值，折合年化收益率4.13％），我行电子银行渠道和境内营业网点均可办理，限额销售、先购先得、欢迎认购。详情可查看工行网站，或垂询95588及营业网点。 【工商银行】,0
亲，五一优惠提前！8800元/方抢复式楼王！首期30万抢105-150方地铁江景洋房广州新城5分钟成熟生活圈84656888【庄士映蝶蓝湾】,1
冲刺一中/外语/实验！28天必考点集训，点睛命题规律，突破重难点，让学生掌握高分技巧，必抢80分考入示范高中！咨60277828,1
激情一夏，全场9元起抢！时尚女装、清爽凉鞋9元起。【特卖汇】美国优鲨男装9元起，包邮，每日下午3点准时上新。 vancl.com【凡客诚品】,1
妈妈为女儿拍名人写真，模仿5位杰出女性，引网友好评如潮；连提款机要开始收加班费了，赶紧看看究竟怎么回事？详击：http://180.3gbc.cn/?a=139121,1
超级最红星期五再袭！4/19指定超市刷交行信用卡单笔满￥128并官网注册返50％刷卡金，最高￥100（沃尔玛卜蜂莲花乐购卡仅限对应超市）即日至4/10前注册且单笔有积分消费满￥128有机会赢取4/19活动日最高返￥500刷卡金资格，详见网站【交通银行卡中心】,1
专家呼吁增设春夏小长假[新浪]-中国移动冲浪助手:http://go.10086.cn/np/meO/14cq0l,1
Dude sux for snake. He got old and raiden got buff,0
尊敬的客户，您之前的兑换已经过期，如需兑换请重新发送兑换编码。感谢您的参与，如有疑问请拨打10086咨询。【中国移动积分计划】,0
You flippin your shit yet?,0
您已很久未更换彩铃了，回编号订购:1烟花易冷 2青花瓷 3还是要幸福 4小酒窝 5花花世界 6江南 7说了再见 8被风吹过的夏天，2元每首,1
"你好，本公司有多余的发票均可代开，,价格优惠，如有需要或咨询请联系13927460621黄先生",1
"7月4-6山东口腔展胡敏、刘琳、赵弘、常书楼教授正畸专场、金日圭、闵瑛奎教授种植专场、樊聪教授修复专场,更多4006053208【海名会展】",1
【移民新政】加拿大投资移民限额重开！投资金额不变?子女年龄受限?先入纸后收费助您抢占名额！6.1维多利A34【惠达移民】85272525,1
贺昨日带学员建【中金岭南】已精彩表现！午盘带学员建【北京君正】该股定成为明日之星，请全国散户共同见证，热线：4006099665【富盈基金】,1
快快快,0
Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.,0
"【携程网】【回复0000可屏蔽】订单1082986450已出票【姜燕北】8月24日 08:25-10:50 海南航空 HU7604 上海虹桥T2-北京首都T1，总金额885.00元（含保险）。建议提前90分钟到机场办理值机登机手续。成行后5天内您会收到报销凭证。您还可以登录 [ http://t.ctrip.cn/agkXNb ] 操作值机选座、改期退票。携程接送机，专车出行, 延误免费等待。",0
武大现85后正教授:简历引膜拜【江苏联通WAP推送】  http://g.js165.com/h5q/3iawIB&h=1&f=u1LVu,1
LOL ... No just was busy,0
What u talking bout early morning? It's almost noon where your at!,0
Raviyog Peripherals bhayandar east,0
右安门外【云龙】周洁：忙吗？忙也要休闲吆，幽雅的环境，新老员工期望你的光临！联系电话;13120082033,1
"东原D7区约215米超宽景中庭华宅,套内约66-90平,VIP办理交5千抵3万!打造30万方商业,购物中心明年开业。15223161040",1
美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgp/hJMoF,1
RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,1
"先生,附近有美女给你打了招呼,来看看?http://youyuan.com/?z=15jCXaQ6e【有缘网】",1
您尾号7544卡17日17:10网上银行支出(消费)39.90元。【工商银行】,0
尊敬的用户您好，本次支付验证码为067092。请在页面提交验证码完成本次购买。,0
【同程旅游】同程旅游就是要玩疯！本期10元度周末全面升级，数量惊人！7月16日开抢，戳此 http://t.cn/RvkleVx 支付1元获取入场券！不优惠毋宁死，只为让你爽！别忘记邀请亲朋好友一同参与，增加成功概率哦！回复TD退订短信,0
惊叹！国际华府开盘诚意金缴存爆棚！累积最高享800元/㎡优惠，银行入驻售楼处，请携身份证、10万元银行卡现场办理81799999[国际华府],1
HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,0
今日我机构午盘携资金带领客户介入300223北京君正，明日再拉升，预计再收益5以上。全国合作建仓热线：4000287198【博瑞信息】,1
贺千亿格力15瓦空调上 市，针对汾西用户格力空调厂价直銷6.8折，千元直降，豪礼相送，买贵双倍返差，另寻客户加盟13903475467【a】,1
"您好，我公司有做帐补帐。商业，设备，建材，广告，设计,科技等正规发/票开，营改增咨询可走帐。何珍宝18018785188合作。顺祝你身体健康",1
Babe ? I lost you ... Will you try rebooting ?,0
美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgB/10lKHV,1
今日我机构午盘携资金带领客户介入601588北辰实业，明日拉升，预计收益5以上。全国合作建 仓热 线：4000287198【博瑞信息】,1
把握双色球每一期投注，和心爱的彩票热情相拥！双色球奖池已超过1.5亿，赶紧回复S2，机选2注双色球，全力以赴我们心中的梦！,1
全国汽配会（北京）以2200余家展商，6万名采购商荣耀闭幕！下一届10月23日青岛召开，招商火热进行中！010-65533297【易通全联】,1
万达国际：沪深A股t+0股票交易可买涨买跌，现买现抛，资金扩大10倍，资金自愿存取银 行第三方提供保证详情登陆www.wd568.com查看,1
I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,0
北京现代苏州正旺18、19日团购开始啦！全新胜达每天仅需22元~老带新可获原厂导航、凯宾斯基自助晚餐券~65960400,1
【院线通】即日至5月17日一次订购《钢铁侠3》2张或以上，即可参与16台TCL手机抽奖。活动详情 http://t.cn/zTO1Kly ；即日至5月5日，一次购买三张或以上小朋友喜爱的《疯狂原始人》，即送一张院线通兑换券。若不需接收此类短信，请回qxyx取消。,1
OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?,0
今带学员建[000060中金岭南]我司主力明必做高出局，敬请关注!现广泛招收散户与庄共舞，参与专线：020-22929868【鸿大理财】,1
Are you coming to day for class.,0
中山市森裕铭牌塑料制品有限公司:　Http://www.zsmingpai.com.联系人:梁焯显13802659096,1
盘点公交咸猪手三特征 网友支猛招[腾讯]-中国移动冲浪助手:Url:go.10086.cn/np/mga/lUkRF,1
"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or å£10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",1
Oh ok i didnt know what you meant. Yep i am baby jontin,0
How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,0
"天真岂能无“鞋”,韩都旗下鞋店全场包邮,品牌团3.5折起,满立减,抢购吧:blackqueen.tmall.com。退订回复TD【韩都衣舍】",1
"【招行北京金卡秘书】专享理财300657号,预期年率4.9%,期限35天,5万起,正在热销,售完即止.参与手机银行下载有礼""输邀请码110087有机会获iPhone5S",0
What about this one then.,0
【翼周刊—排行】谷歌这个妖孽！居然发布了全球女性罩杯排行！这让我国女同胞情何以堪呀！完整图标请点击>>（本周刊免费，载入首页仅需0.1M流量，如退订请发送TYZF至10001）http://m.bj189.cn/3186?taskId=3379,1
Fine if thatåÕs the way u feel. ThatåÕs the way its gota b,0
URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,1
Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,1
Do I? I thought I put it back in the box,0
"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)",0
Great comedy..cant stop laughing da:),0
您有上海市寄来快件909073260018预计2小时内派送，如需更改派送时间、地址等，请电13910093568，退订回复CC【顺丰速运】,0
【腾讯科技】此验证码只用于登录你的微信或更换绑定，验证码提供给他人将导致微信被盗。296128（微信验证码）。再次提醒，请勿转发,0
【今日健康关注】●进餐时听些舒缓音乐，有助减肥。舒缓音乐能使人放松，从而减慢进餐速度，使摄入食物的总热量减少18%●常吃黑芝麻能防胆结石。因胆汁中胆固醇含量过多，沉积后会形成结石。而黑芝麻中的卵磷脂，能分解胆固醇，降低它的含量●白天常犯困，要警惕糖尿病。糖尿病会使犯困几率增两倍。糖尿病患者胰岛素分泌减少，糖利用率下降，身体得不到足够能量，容易犯困*家庭健康专线12581258,1
"Haha, that was the first person I was gonna ask",0
....photoshop makes my computer shut down.,0
"本公司结合上市公司内部消息,20号带领内部客户买进:000060中金岭南21号冲高8以上出货详情请登入hb7388.com敬请关注【华宝】",1
【猎聘网】猎聘秘书台:11:06与您通话的是猎头白石(ID号:LT1246462)可登录网站查询联系.请您回复短信对此次通话进行评价，1为满意，2为一般，3为不满意。,0
DO U WANT 2 MEET UP 2MORRO,0
双高速，半小时穿越CBD，现推出2万抵10万优惠，182-256平360度环庭堡，赠地下室、花园、露台、车库车位4001011581,1
"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603",1
紧邻地铁6号线、朝阳北路，55-89平绝版通透小户型，样板间升级巨献，周末抽奖家电礼包等你来，【金地格林格林】4000303650[房讯通],1
"Goodmorning, today i am late for  &lt;DECIMAL&gt; min.",0
Me fine..absolutly fine,0
**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,1
Or i go home first lar Ì_ wait 4 me lor.. I put down my stuff first..,0
Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,0
86,0
Oh :-)only 4 outside players allowed to play know,0
"[PUSH]诺基亚用户:您Nokia软件版本过低,急需升级至201",1
尊敬的球友，我司专业办理成都各球场二手会籍，现有牧马山，观岭，青城山有意向咨询小渔13880987277【鴻阳高尔夫】【兴隆百货】,1
If you have belive me. Come to my home.,0
Its a site to simulate the test. It just gives you very tough questions to test your readiness.,0
Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,1
Ugh. Gotta drive back to sd from la. My butt is sore.,0
FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,1
客户端充值需绑定淘宝账号，点击http://my.m.taobao.com/s.do?k=81177246bbbbd7d5【淘宝网】,1
"您尾号4118的信用卡24日18:30消费人民币1,000.00元。9积分抽iPad，马上点 t.cn/8snulpx 。[招商银行]",0
云南省2013年公务员笔试成绩今天开始可以查询。面试培训班从6月1日起陆续开设特价班、基础班、名师特训班、封闭集训班、协议班、点睛班。具体开班时间请登录www.yn111.com查询。报名咨询电话：0871-65121759 18988065260。凭此短信报名可享受20至100元优惠。【云南毕业生服务网】,1
http://iread.wo.com.cn/pps/BjYFBb,0
总价6万！终身养老不再愁！城西精 装全配带租养老房，年收益高达36％!五年租.约每年递增，买即收！详询400-088-7528【养老基地】,1
I'm okay. Chasing the dream. What's good. What are you doing next.,0
12月16日下午3点，暴风魔镜2发布会将在北京西城区新街口北大街74号“剧空间”举行。现场100个席位仅对10万魔镜用户售出，到场参与：http://mojing.baofeng.com/index/?a=sx1,0
Are you free now?can i call now?,0
360权惠-商运:那我们？,0
Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,0
"【财付通】449750(微信支付验证码,请勿泄露),您于14:07使用尾号7544的工商银行卡发起交易1695.00元",0
"""截止当前，您的WCDMA(3G)-66元基本套餐A的3G语音50分钟,已使用4分钟,剩余46分钟;3G套餐内流量307200KB,已使用0KB,剩余307200KB;国内短信240条,已使用2条,剩余238条;可视电话10分钟,已使用0分钟,剩余10分钟;M值6M,已使用0M,剩余6M;T值10T,已使用0T,剩余10T;通信费用请以帐详单为准。",0
临近小长假，涤短市场整体趋于平稳，询盘不多，江浙1.4D涤短报10200－10300现款自提，局部商谈优惠仍存在。【中纤】,1
您好！本公司可以代开发票。有需要请联系！ 罗经理 13544500866,1
女网友微博寻“背影哥”引热议[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mbe/TA8Lp,1
How was txting and driving,0
And you! Will expect you whenever you text! Hope all goes well tomo ,0
(名鞋广州特卖）爱步，其乐，哥伦比亚等地区名鞋特卖，全场1折，21-22日，地址;喜尔宾酒店6楼（原全球通）13632410355,1
让苏州大开眼界！九龙仓碧堤半岛销售中心今日震撼公开。英格兰豪华之旅同期启幕，开门红包来即送。一线湖岸别墅、洋房65988888【九龙仓】,1
U still going to the mall?,0
【招商证券】财富早间版：美欧宣布制裁俄罗斯美股低收；中央政治局会议定调下半年经济为注意定向调控。上证2200点附近为前期筹码密集区，故主板指数短期需要震荡消化压力。以创业板为代表的中小盘品种近期或出现反弹，仓重者注意把握逢高减仓机会。投资建议仅供参考。,0
【京东】施主，您账户内的运动户外专享券即将过期，恰逢五折封顶活动，请速速超度了它！回复TD退订,0
Im good! I have been thinking about you...,0
Ringtone Club: Gr8 new polys direct to your mobile every week !,1
I.ll get there tomorrow and send it to you,0
您的 Google 验证代码为 167281,0
2marrow only. Wed at  &lt;#&gt;  to 2 aha.,0
"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*",0
【新浪】恭喜你开通微博打赏，我们将在一个工作日内为你开通微博打赏功能，或点击http://t.cn/RhCr7TE 直接开通微博打赏功能。,0
上联：健康是天，健康是地，有了健康顶天立地。下联：朋友是风，朋友是雨，有了朋友呼风唤雨。横批：健康+朋友=天地人和！,0
"您账户6810在2013年05月15日16:30转入工资金额2541.50元,余额2629.98元【广东农行】",1
尊敬的13842892940用户：根据您上月话费额度，您可获得百元话费，请打1259083788领取！,1
联通公司回馈用户，12月10日前到联通步行街营业厅可领取最高价值50元的礼品一份，同时可办理存费赠费政策。详询客户经理18604531312,1
3.掌购业务(KTZG),0
宾阳力沃广场12#楼湖景楼王，85―143平米户型，4月29日震撼面世！自4月30日起，进场客户限赠精美礼品，先到先得！询8237111,1
【天翼新闻眼】“十二五”期间，房产税试点扩容将增选一线城市。http://d.wap856.com/x13052117.html,1
（沧州沃活动二）各位联通沃友，上午好！您的流量如果达到500M以上，有机会获得2000元礼品，达到300M以上，有机会获得1000元礼品；发送短信3G到10655317报名参与抽奖吧！手机看电视哪里看？如何省钱呢？用WAP方式登陆燕赵视界tv.inhe.net，观看视频不收流量费。,1
"Only just got this message, not ignoring you. Yes, i was. Shopping that is",0
美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgx/121NlJ,1
您好！截至到2014年09月24日14时53分，您已使用数据流量295.71MB，其中套餐外流量8.88MB，已产生套餐外流量费用4.54元，套餐内剩余流量83.17MB，感谢您使用流量查询服务。中国移动,0
【浦发信用卡中心】尊敬的客户，您已开通浦发E-GO卡，通过在线网银“卡片管理”或官方微信“浦发银行信用卡中心”查询E-GO卡信息。即刻至信用卡官网砸金蛋抽奖，iphone6、刷卡金、积分等万份奖品等你拿！每笔在线消费可获最高50元运费补贴，详见信用卡官网，回TD退订,0
花园北路威佳凯迪拉克置换献礼进行中！凡威佳车主置换凯迪拉克SRX或XTS，3种万元礼包任您选！询0371-55907777【威佳金凯】,1
明天再送吧，今天有事没去公司，抱歉。,0
查询余额服务：您总账户余额为91.85元。详情为：主账户余额91.85元，副账户余额0.00元。感谢您的使用，中国移动。,0
可以免费发短信的客户端软件你使用了吗？短信回复P10订购成功，还可赢得10元话费哦！电脑和手机上都能用哦！详询4008181218,1
您好！截至到2014年07月18日17时32分，您已使用数据流量212.32MB，其中套餐外流量212.32MB，已产生套餐外流量费用0.0元，套餐内剩余流量20.0MB，感谢您使用流量查询服务。中国移动,0
【名师上门，免费试听！】市、区重点一线名师、名校学生均可上门，补习差科，冲刺期末，全科预约试听！最低70元起！预约：56287171【卓越】,1
美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgJ/jqaVi,1
Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip,0
"尊敬的客户，移动为节省您与亲友之间通话的费用，我司专门为您量身订制 “家庭亲情网3元套餐”超优惠产品,快发送“家”到10086办理！每月户主只要付3元功能费（前3个成员，后加第4个成员每人多收1元/月），成员免功能费，即可享受非漫游状态下，每月拨打亲情网内成员300分钟免费及“551-559”3位家庭短号功能。办理方式：您只要发送“家”到10086，回复“1”办家庭3元套餐，还有机会参加全省以移带移免费赠G3手机活动。",1
纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mh0/LV5Rn,1
昨建【600665天地源】今学员收益7！午盘2亿建下档金 股，明必收益6以上，现招学员参与操作，咨询电4006330658【广福基金】,1
Did u download the fring app?,0
您的知音卡号为:006217461495【中国国航】,0
Wot is u up 2 then bitch?,0
"fyi I'm at usf now, swing by the room whenever",0
"Well, I was about to give up cos they all said no they didnÛ÷t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?",0
美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgK/10aTze,1
Or Ì_ go buy wif him then i meet Ì_ later can?,0
我知道你是爱我的，不论甘甜或软糯——想分享倾听探寻健康生活的亲，可加小家群191700279，枣小蜜10元不定期有福利哦【天枣旗舰店】,1
广州貣款，好借好还，再借不难，门槛低，额度高，轻松帮你解决。详询：13609604495刘经理,1
女子遇碰瓷又被打当场掏2000求报仇[凤凰]-中国移动冲浪助手:http://go.10086.cn/nd/m5Q/O6tiT,1
纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mhd/cOfwU,1
亲们周末好，现在市场依然活跃想买房卖房抓紧了哦外出关窗锁门游玩注意安全中原小戚敬上15018500237取消订阅回复0000【中原地产】,1
四载庆典全城共享、5月21日店庆新品7折、会员折上95折，购物刮奖再赢Ferragamo万元名品及海外游大奖84888686【运达美美】,1
ILL B DOWN SOON,0
城东销冠，清盘特惠！《金科天籁城》65-108平城市公寓清盘发售，低公摊高赠送，首付5万起买两房！3万平商业中心旗舰配套！66906250,1
"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, å£3 per pole. UnSub 08718727870.",1
不看是您的损失，看了不买是我的错！七一·阳光新城，北门首席豪宅130-180平多变空间，会员火热招募4154588 6106666[乐居],1
13款凯美瑞4.99万送保险再免3年利息手续费，汉兰达最高优惠5万，逸致、雅力士日供55元起。来店送钢铁侠影券85667788【广汽丰田】,1
PChome線上購物已接到您的訂單：20130519002056可至網站顧客中心查詢。提醒您： PChome不會以電話通知變更付款條件,1
老板你好，黄岐豪华新场开业。新到韩式96/97美羊羊和极品小龙女。可水中服务。加一双飞。1杆4洞。想体验请电18664699387洋洋,1
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,1
"whatever, im pretty pissed off.",0
What happened to our yo date?,0
Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,0
U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.,0
越界眼镜超市挑战杭城最低价：太阳镜买一送一，配镜送太阳镜，隐形彩片直降40元，依视路现片凭短信6折。文辉大桥东86857159【原两岸眼镜】,1
CXYL,0
Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY å£10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,1
075114陌陌验证码，仅用于注册，请勿告知他人。客服电话010-56693000【陌陌】,0
Hey you can pay. With salary de. Only  &lt;#&gt; .,0
"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",0
Do you think i can move  &lt;#&gt;  in a week,0
K..give back my thanks.,0
I think i've fixed it can you send a test message?,0
(2/2)请尽快换取纸质车票。【铁路客服】,0
INTERFLORA - åÒIt's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,1
At 7 we will go ok na.,0
Oh k...i'm watching here:),0
格力空调豪礼巨献!一匹仅1699.西门子0度三门保鲜冰箱普及风暴，满3500送1499，益民电器18日鼎力协办!询85776666【格力】,1
春光里，我们勿忘英烈的壮举，踏着绿茵的小草，带着深切的缅怀，洗涤心灵、仰望崇高；春风里，我们继承英烈的意志，置于万花丛中，憧憬未来、让梦飞扬。民政部、中国移动,0
Well done and ! luv ya all ,0
交易时间证券分析系统上市之际，诚邀全国股民体验最新股市动态大盘解析和个股推荐，公司内部QQ群:164952847验证:009请务必填写,1
Do u hav any frnd by name ashwini in ur college?,0
Ok... C ya...,0
明日520 示爱秘籍网上热传-图[新华]-中国移动冲浪助手:http://go.10086.cn/nd/mdm/10uDxK,1
LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,1
"双色球 第2014080期开奖号码:05,14,16,17,25,30:07。双色球自选回“S#投注号码*倍数”（投注号码为6个红球1个蓝球，多注用#隔开，最大为5注），回复HS获取更多双色球帮助信息。其他彩种帮助信息回复“H+彩种代码”，如回HD获取大乐透帮助信息。【中国移动和包彩票】",0
tells u 2 call 09066358152 to claim å£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,1
"惊喜提示:2013年省属事业单位笔试原题已到,封闭编辑做题中.协议保过!咨询.订购请加Q:876375772 八折优惠限量合作!",1
"专业复古磁砖品牌【长谷磁砖】20周年庆，5月25-26日南京首届团购盛会火热报名中,盛会抢购进行中,全场所有产品直降40，错过这次，再等一年！电话：18013932385万达金陵国际家居二楼,更多详请点击：http://b1426115.xici.net【长谷磁砖】",1
您账户4371于09月09日14:48直付通/快捷支付扣款人民币20000.00[招商银行],0
【网银在线】您的京东白条（订单7091087589）还差2天就到最后付款日，请及时付款，以免逾期违约，如已付款无需理会。【白条】,0
Lol. Well quality aint bad at all so i aint complaining,0
纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mhb/BMx5B,1
Where to get those?,0
M18第1季周末疯狂特惠全场6.1折起! www.m18.com/sp/2525 150元优惠大礼包折上折！【M18．com】,1
戈:用户拨号时候 手机联网就可以了吗【发自飞信】,0
现急招一批网络兼职，日赚100-300多劳多得，不限时间，地点，只要能上网就可以做，薪酬即时结算.详情客服QQ：75857889,1
温馨提示：尊敬的客户您好，我是您的电话经理:丁彬，现在安庆移动正在开展春季大回馈活动，存320送300（价值300元加油卡或者300元手机支付券），有意向办理请直接回复“1”（5月23日前回复有效），我会及时联系您，我的联系电话：15212901861。（受理时间：每日8：00-17：30）,1
请即登入我的政府一站通登入页，输入启动码 278498，以启动账户和核实此手机号码。如有疑问，请电 (852) 183 5500。,1
Whatsup there. Dont u want to sleep,0
住建部6月-8月在南京、北京、广州、兰州举办2013版《建设工程工程量清单计价规范》培训，该规范7月1日实施。张爱玲：13146013208,1
"""截止当前，您的WCDMA(3G)-66元套餐套餐包外资费A的3G语音50分钟,已使用6分钟,剩余44分钟;3G套餐内流量307200KB,已使用285296KB,剩余21904KB;国内短信240条,已使用0条,剩余240条;可视电话10分钟,已使用0分钟,剩余10分钟;M值6M,已使用0M,剩余6M;T值10T,已使用0T,剩余10T;通信费用请以帐详单为准。",0
"双色球 第2014016期开奖号码:02,03,07,13,21,24:08。双色球自选回“S#投注号码*倍数”（投注号码为6个红球1个蓝球，多注用#隔开，最大为5注），回复HS获取更多双色球帮助信息。其他彩种帮助信息回复“H+彩种代码”，如回HD获取大乐透帮助信息。【中国移动手机彩票】",0
贵账户4371于11月14日入账还本(理财产品300454)，人民币50000.00。[招商银行],0
普罗旺世波特兰青粹版72平新品两房首 付6.5万 起，最后珍藏房源，最后入住机会63778888【普罗旺世】,1
Play w computer? Aiyah i tok 2 u lor?,0
"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",1
让投资来的更猛烈些吧！154万方国际湖滨生活大城，首推MINI不动产!大社区配套，宜商宜住宜租宜售宜赚。2183999【御湖城】,1
1月09日，星期四，最低气温-9℃，最高气温-3℃，晴，北风 5-6级 转 西北风 4-5级。,0
寻规范项目合作，推助中小企业发展；有意者详询：010-56423220--15011587762殷经理 【瑞丰金泰】,1
【去哪儿网】去哪儿网提示您，您可以通过手机对订单进行自助查询及业务操作，订单状态查询、退票改签及查询快递进度等，请点击http://d.qunar.com/xH7C9g 。,0
中银签证通，让您出国变轻松！中行现提供英国、加拿大、澳大利亚、韩国等26个国家的旅游、留学、商务类签证代办服务，价格优惠，流程简便，立享超值礼品，精彩不容错过，快来体验吧！详询95566。[中国银行],0
"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!",0
It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,0
Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,0
尊敬的客户，您于今日19点19分在中国移动北京公司网站进行了套餐资源查询，特此提醒。网上营业厅致力于为您提供“十分满意”的服务。,0
Hi mate its RV did u hav a nice hol just a message 3 say hello coz havenåÕt sent u 1 in ages started driving so stay off roads!RVx,0
